Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
865           865           +270.095      +856.743      +330.602      +56.2909      -1773.42      -245.729      +1513.73      -2019.15      -505.416      
866           866           +280.783      +842.415      +332.831      +56.7074      -1830.33      -236.277      +1512.74      -2066.61      -553.873      
867           867           +293.866      +882.337      +332.338      +45.8298      -1822.67      -249.372      +1554.37      -2072.04      -517.667      
868           868           +269.712      +831.808      +348.231      +56.475       -1857.49      -252.564      +1506.23      -2110.05      -603.825      
869           869           +299.266      +879.298      +332.935      +47.9344      -1830.8       -257.507      +1559.43      -2088.31      -528.872      
870           870           +304.42       +842.194      +325.598      +49.4336      -1827.32      -236.708      +1521.64      -2064.03      -542.384      
871           871           +287.549      +861.735      +346.507      +50.4311      -1805.16      -243.269      +1546.22      -2048.43      -502.204      
872           872           +273.567      +892.438      +332.543      +47.7344      -1874.84      -202.527      +1546.28      -2077.37      -531.084      
873           873           +306.004      +856.78       +330.765      +48.5529      -1843.14      -240.27       +1542.1       -2083.41      -541.311      
874           874           +256.038      +834.094      +366.258      +48.6436      -1835.97      -242.893      +1505.03      -2078.86      -573.825      
875           875           +292.854      +822.266      +321.408      +50.1277      -1755.74      -270.426      +1486.66      -2026.16      -539.506      
876           876           +266.691      +831.37       +316.581      +52.5678      -1776.97      -269.943      +1467.21      -2046.92      -579.706      
877           877           +291.587      +834.877      +320.5        +56.6199      -1801.92      -274.696      +1503.58      -2076.61      -573.03       
878           878           +280.079      +867.613      +329.557      +50.3658      -1825.94      -262.947      +1527.61      -2088.88      -561.27       
879           879           +300.442      +871.299      +329.832      +51.8224      -1821.95      -272.787      +1553.39      -2094.74      -541.343      
880           880           +285.379      +873.126      +336.634      +68.4425      -1789.53      -247.343      +1563.58      -2036.87      -473.291      
881           881           +268.063      +831.394      +326.632      +56.9633      -1722.49      -231.752      +1483.05      -1954.24      -471.187      
882           882           +284.013      +851.016      +354          +56.1829      -1764.52      -259.282      +1545.21      -2023.81      -478.593      
883           883           +294.541      +795.184      +343.659      +52.0249      -1701.82      -285.192      +1485.41      -1987.01      -501.598      
884           884           +277.717      +789.008      +350.543      +60.3241      -1718.88      -240.41       +1477.59      -1959.29      -481.697      
885           885           +313.995      +847.771      +353.14       +68.2194      -1708.29      -279.709      +1583.13      -1988         -404.872      
886           886           +271.42       +866.541      +336.984      +57.2972      -1654.12      -266.344      +1532.24      -1920.47      -388.226      
887           887           +257.139      +829.745      +365.388      +45.768       -1627.6       -257.337      +1498.04      -1884.94      -386.898      
888           888           +276.878      +846.808      +336.748      +53.4837      -1667.12      -255.831      +1513.92      -1922.95      -409.037      
889           889           +276.223      +895.15       +337.971      +44.2836      -1635.18      -258.841      +1553.63      -1894.02      -340.394      
890           890           +283.684      +860.936      +341.439      +48.4962      -1627.74      -263.007      +1534.55      -1890.74      -356.189      
891           891           +284.839      +854.773      +347.327      +52.3115      -1782.23      -220.813      +1539.25      -2003.05      -463.797      
892           892           +284.61       +838.409      +336.279      +51.7341      -1707.26      -247.789      +1511.03      -1955.05      -444.018      
893           893           +277.783      +904.977      +340.101      +52.0259      -1731.46      -272.15       +1574.89      -2003.61      -428.72       
894           894           +292.923      +905.971      +331.527      +63.9367      -1731.38      -275.112      +1594.36      -2006.49      -412.135      
895           895           +302.068      +864.254      +336.249      +49.5862      -1707.22      -270.524      +1552.16      -1977.74      -425.582      
896           896           +284.966      +864.699      +337.162      +48.1372      -1703.56      -284.043      +1534.96      -1987.61      -452.643      
897           897           +277.81       +888.453      +335.724      +47.1443      -1748.9       -254.145      +1549.13      -2003.05      -453.918      
898           898           +293.075      +893.641      +339.757      +49.9121      -1694.68      -264.664      +1576.39      -1959.34      -382.956      
899           899           +294.604      +902.24       +306.607      +46.6216      -1703.1       -248.948      +1550.07      -1952.05      -401.973      
900           900           +270.392      +924.255      +349.886      +63.5155      -1743.63      -268.38       +1608.05      -2012.01      -403.96       
901           901           +306.643      +829.912      +332.062      +55.3505      -1747.02      -254.484      +1523.97      -2001.5       -477.536      
902           902           +285.619      +852.65       +331.046      +50.3558      -1672.77      -249.421      +1519.67      -1922.2       -402.524      
903           903           +293.142      +829.06       +347.39       +51.1126      -1736.8       -256.984      +1520.7       -1993.78      -473.08       
904           904           +292.599      +813.044      +326.493      +59.5627      -1666.36      -252.981      +1491.7       -1919.34      -427.638      
905           905           +290.131      +842.908      +355.143      +55.5856      -1732.68      -251.708      +1543.77      -1984.39      -440.623      
906           906           +285.017      +857.341      +328.454      +55.0599      -1667.01      -252.531      +1525.87      -1919.54      -393.667      
907           907           +306.786      +838.065      +330.709      +44.6358      -1615.49      -276.329      +1520.2       -1891.82      -371.624      
908           908           +266.396      +924.183      +314.537      +53.0882      -1636.72      -265.463      +1558.2       -1902.18      -343.978      
909           909           +303.624      +878.801      +338.809      +50.0634      -1698.25      -281.535      +1571.3       -1979.79      -408.49       
910           910           +287.881      +877.001      +346.072      +53.1192      -1667.76      -252.385      +1564.07      -1920.14      -356.069      
911           911           +278.969      +834.247      +336.068      +58.8204      -1789.04      -273.649      +1508.1       -2062.69      -554.587      
912           912           +306.43       +875.589      +336.914      +45.9427      -1766.26      -258.031      +1564.88      -2024.29      -459.417      
913           913           +293.237      +887.058      +352.221      +49.2514      -1769.34      -280.345      +1581.77      -2049.68      -467.914      
914           914           +273.969      +858.312      +313.029      +49.5448      -1815.9       -259.195      +1494.85      -2075.09      -580.241      
915           915           +296.247      +837.894      +325.2        +48.5004      -1863.16      -255.931      +1507.84      -2119.09      -611.252      
916           916           +293.444      +882.32       +321.517      +53.0264      -1807.84      -260.617      +1550.31      -2068.45      -518.146      
917           917           +320.551      +889.268      +339.389      +40.9089      -1867.71      -260.551      +1590.12      -2128.26      -538.141      
918           918           +281.333      +815.673      +326.277      +54.6272      -1787.41      -254.133      +1477.91      -2041.55      -563.635      
919           919           +304.168      +840.283      +307.988      +46.1943      -1811.29      -247.192      +1498.63      -2058.48      -559.847      
920           920           +261.018      +848.808      +334.84       +60.5884      -1792.01      -245.526      +1505.25      -2037.54      -532.283      
921           921           +276.484      +861.503      +333.541      +53.5491      -1811.3       -259.153      +1525.08      -2070.46      -545.38       
922           922           +285.281      +822.388      +346.173      +52.5935      -1754.49      -244.7        +1506.44      -1999.19      -492.758      
923           923           +282.476      +794.31       +327.461      +45.5982      -1712.29      -246.886      +1449.84      -1959.18      -509.333      
924           924           +269.625      +839.946      +347.55       +48.3142      -1773.98      -262.768      +1505.44      -2036.75      -531.313      
925           925           +272.901      +844.788      +339.697      +57.2192      -1777.76      -257.057      +1514.6       -2034.82      -520.217      
926           926           +277.075      +866.192      +320.904      +49.3078      -1610.4       -251.752      +1513.48      -1862.15      -348.676      
927           927           +279.726      +807.638      +342.514      +50.547       -1604.56      -253.472      +1480.43      -1858.03      -377.608      
928           928           +289.048      +828.537      +331.46       +54.6548      -1743.77      -261.43       +1503.7       -2005.2       -501.504      
929           929           +286.098      +844.211      +333.009      +53.1605      -1729.16      -235.625      +1516.48      -1964.79      -448.31       
930           930           +298.361      +846.186      +339.707      +58.8192      -1707.25      -247.795      +1543.07      -1955.05      -411.976      
931           931           +285.762      +837.902      +351.191      +55.4818      -1674.17      -262.288      +1530.34      -1936.45      -406.116      
932           932           +271.595      +819.577      +321.317      +56.7265      -1729.19      -256.912      +1469.21      -1986.1       -516.889      
933           933           +286.072      +804.423      +330.618      +54.7785      -1765.61      -275.159      +1475.89      -2040.77      -564.879      
934           934           +296.733      +869.688      +316.533      +49.3355      -1764.63      -236.324      +1532.29      -2000.95      -468.665      
935           935           +273.827      +851.97       +331.755      +64.1175      -1758.21      -255.097      +1521.67      -2013.31      -491.635      
936           936           +287.814      +888.468      +313.275      +55.6254      -1803.58      -259.752      +1545.18      -2063.33      -518.145      
937           937           +308.016      +838.808      +337.216      +50.3115      -1689.27      -252.459      +1534.35      -1941.73      -407.381      
938           938           +302.168      +904.197      +312.996      +54.7735      -1716.59      -258.92       +1574.13      -1975.51      -401.375      
939           939           +293.482      +808.656      +343.941      +52.5635      -1786.11      -251.556      +1498.64      -2037.66      -539.021      
940           940           +286.524      +857.219      +318.821      +53.4534      -1782.71      -256.631      +1516.02      -2039.34      -523.327      
941           941           +318.063      +884.042      +323.397      +48.8479      -1777.41      -237.523      +1574.35      -2014.93      -440.581      
942           942           +287.964      +831.941      +337.201      +57.1618      -1747.06      -249.456      +1514.27      -1996.52      -482.252      
943           943           +285.152      +866.302      +352.555      +55.8769      -1764.06      -260.568      +1559.89      -2024.62      -464.738      
944           944           +310.457      +869.058      +335.608      +46.91        -1826.49      -241.211      +1562.03      -2067.7       -505.669      
945           945           +294.268      +827.833      +358.058      +52.1063      -1746.72      -248.925      +1532.27      -1995.64      -463.377      
946           946           +281.574      +838.222      +310.019      +41.8045      -1780.37      -229.901      +1471.62      -2010.27      -538.652      
947           947           +298.029      +858.788      +319.613      +49.0562      -1764.2       -255.378      +1525.49      -2019.58      -494.093      
948           948           +269.795      +861.907      +348.208      +56.6573      -1724.31      -251.818      +1536.57      -1976.13      -439.563      
949           949           +284.775      +875.416      +334.9        +43.6474      -1771.66      -278.975      +1538.74      -2050.63      -511.891      
950           950           +294.796      +854.91       +331.255      +58.4348      -1713.16      -247.397      +1539.4       -1960.56      -421.166      
951           951           +281.525      +863.24       +337.909      +50.9155      -1694.61      -265.709      +1533.59      -1960.31      -426.725      
952           952           +276.907      +806.137      +317.751      +51.2044      -1751.21      -241.449      +1452         -1992.65      -540.655      
953           953           +307.912      +832.679      +335.138      +71.06        -1687.32      -239.6        +1546.79      -1926.92      -380.128      
954           954           +290.69       +821.606      +329.515      +46.8999      -1741.99      -253.631      +1488.71      -1995.62      -506.908      
955           955           +292.939      +839.556      +328.328      +54.7871      -1782.25      -243.036      +1515.61      -2025.29      -509.676      
956           956           +264.216      +871.938      +341.112      +55.2693      -1740.73      -228.151      +1532.54      -1968.88      -436.349      
957           957           +274.892      +843.094      +356.297      +46.6878      -1781.21      -255.918      +1520.97      -2037.13      -516.158      
958           958           +299.819      +846.397      +321.489      +50.2931      -1745.59      -267.314      +1518         -2012.91      -494.909      
959           959           +274.257      +866.958      +330.81       +48.7545      -1806.97      -266.158      +1520.78      -2073.13      -552.347      
960           960           +300.517      +878.539      +345.745      +53.5434      -1774.21      -255.498      +1578.35      -2029.7       -451.359      
961           961           +285.719      +843.269      +333.642      +49.0223      -1804.13      -244.166      +1511.65      -2048.3       -536.646      
962           962           +290.36       +838.278      +346.83       +52.4561      -1729.85      -240.525      +1527.92      -1970.38      -442.453      
963           963           +315.048      +866.194      +336.561      +55.6543      -1641.3       -267.429      +1573.46      -1908.73      -335.271      
964           964           +266.258      +861.636      +341.588      +46.6915      -1773.26      -251.913      +1516.17      -2025.17      -508.998      
965           965           +274.612      +865.055      +311.869      +47.4134      -1720.3       -252.408      +1498.95      -1972.71      -473.762      
966           966           +303.162      +857.618      +336.236      +46.6275      -1824.08      -262.839      +1543.64      -2086.91      -543.27       
967           967           +274.857      +842.309      +319.202      +50.5089      -1797.22      -278.922      +1486.88      -2076.14      -589.262      
968           968           +307.859      +860.516      +335.573      +51.8264      -1710.94      -269.529      +1555.77      -1980.47      -424.693      
969           969           +303.245      +818.07       +320.478      +51.5277      -1766.76      -247.502      +1493.32      -2014.27      -520.945      
970           970           +291.228      +852.738      +329.106      +45.9036      -1723.02      -283.368      +1518.98      -2006.38      -487.406      
971           971           +284.129      +838.903      +326.719      +49.09        -1695.98      -254.637      +1498.84      -1950.62      -451.775      
972           972           +285.038      +860.52       +339.269      +54.4365      -1770.96      -243.895      +1539.26      -2014.85      -475.587      
973           973           +284.464      +853.552      +346.746      +47.132       -1722.38      -247.549      +1531.89      -1969.93      -438.039      
974           974           +293.305      +810.534      +356.374      +51.78        -1793.03      -276.893      +1511.99      -2069.92      -557.932      
975           975           +328.62       +883.145      +344          +50.3672      -1833.16      -252.298      +1606.13      -2085.46      -479.329      
976           976           +281.769      +892.818      +329.105      +60.9824      -1784.5       -262.406      +1564.67      -2046.91      -482.234      
977           977           +287.709      +854.713      +340.666      +63.0066      -1781.26      -244.82       +1546.09      -2026.08      -479.984      
978           978           +273.088      +870.08       +333.24       +53.733       -1789.25      -239.73       +1530.14      -2028.98      -498.842      
979           979           +275.477      +845.514      +344.896      +60.7782      -1802.85      -259.568      +1526.67      -2062.42      -535.753      
980           980           +274.823      +884.627      +348.839      +50.7926      -1836.39      -244.816      +1559.08      -2081.21      -522.129      
981           981           +295.277      +822.496      +352.423      +54.8135      -1774.56      -257.848      +1525.01      -2032.41      -507.403      
982           982           +291.356      +898.006      +325.745      +49.0992      -1820.27      -236.781      +1564.21      -2057.05      -492.848      
983           983           +330.302      +830.32       +354.046      +52.1536      -1799.85      -254.06       +1566.82      -2053.91      -487.086      
984           984           +298.164      +872.789      +344.544      +52.8976      -1888.95      -243.391      +1568.4       -2132.34      -563.949      
985           985           +301.969      +828.223      +348.414      +44.6858      -1770.92      -267.328      +1523.29      -2038.25      -514.955      
986           986           +261.28       +876.89       +361.861      +59.0777      -1724.36      -272.809      +1559.11      -1997.16      -438.055      
987           987           +269.871      +842.793      +344.203      +59.8849      -1684.96      -265.038      +1516.75      -1950         -433.249      
988           988           +301.825      +872.267      +359.975      +50.321       -1738.68      -255.601      +1584.39      -1994.28      -409.894      
989           989           +285.727      +885.146      +340.84       +56.5473      -1731.84      -274.221      +1568.26      -2006.06      -437.803      
990           990           +282.569      +858.519      +338.716      +51.4024      -1721.8       -251.119      +1531.21      -1972.92      -441.716      
991           991           +302.052      +866.08       +348.931      +51.6365      -1735.74      -248.72       +1568.7       -1984.46      -415.76       
992           992           +286.271      +831.356      +341.205      +43.3282      -1703.87      -261.776      +1502.16      -1965.65      -463.486      
993           993           +280.502      +881.833      +348.372      +51.3256      -1738.02      -241.993      +1562.03      -1980.01      -417.977      
994           994           +278.526      +844.153      +333.006      +49.8758      -1701.66      -237.291      +1505.56      -1938.95      -433.386      
995           995           +321.028      +866.36       +329.143      +54.7245      -1748.51      -270.076      +1571.26      -2018.59      -447.334      
996           996           +287.741      +866.432      +343.168      +56.561       -1777.87      -232.682      +1553.9       -2010.55      -456.648      
997           997           +273.803      +871.927      +337.642      +49.7966      -1734.57      -242.06       +1533.17      -1976.63      -443.46       
998           998           +267.279      +857.934      +347.572      +52.2322      -1727.08      -246.896      +1525.02      -1973.97      -448.956      
999           999           +324.957      +847.581      +327.133      +56.6018      -1788.63      -242.738      +1556.27      -2031.37      -475.1        
1000          1000          +305.741      +894.409      +340.322      +50.964       -1812.98      -236.057      +1591.44      -2049.04      -457.599      
1001          1001          +304.359      +840.608      +342.394      +51.3586      -1786.05      -249.842      +1538.72      -2035.89      -497.173      
1002          1002          +281.359      +849.977      +343.246      +54.9901      -1712.56      -247.205      +1529.57      -1959.77      -430.195      
1003          1003          +297.5        +880.612      +351.348      +53.3597      -1706.52      -257.136      +1582.82      -1963.65      -380.833      
1004          1004          +284.457      +877.111      +324.665      +50.1309      -1716.78      -272.36       +1536.36      -1989.14      -452.78       
1005          1005          +291.387      +851.571      +346.717      +54.4134      -1720.89      -236.983      +1544.09      -1957.88      -413.79       
1006          1006          +309.144      +895.72       +332.624      +54.2784      -1742.09      -224.153      +1591.77      -1966.24      -374.475      
1007          1007          +289.13       +870.02       +335.627      +57.7025      -1796.55      -252.396      +1552.48      -2048.94      -496.463      
1008          1008          +297.955      +860.916      +337.214      +44.5442      -1815.47      -235.411      +1540.63      -2050.88      -510.249      
1009          1009          +293.408      +815.679      +346.065      +49.1863      -1790.08      -225.567      +1504.34      -2015.65      -511.313      
1010          1010          +312.979      +853.891      +339.476      +40.8248      -1680.8       -239.223      +1547.17      -1920.02      -372.853      
1011          1011          +290.342      +855.425      +337.73       +50.2714      -1649.44      -273.281      +1533.77      -1922.72      -388.95       
1012          1012          +307.137      +856.958      +339.907      +56.0115      -1654.02      -277.304      +1560.01      -1931.32      -371.305      
1013          1013          +283.33       +836.504      +332.65       +61.3024      -1758.44      -243.446      +1513.79      -2001.88      -488.098      
1014          1014          +288.322      +853.331      +334.828      +48.1583      -1773.22      -257.676      +1524.64      -2030.89      -506.254      
1015          1015          +308.345      +853.496      +344.296      +52.6474      -1819.26      -236.99       +1558.78      -2056.25      -497.469      
1016          1016          +296.186      +874.225      +349.306      +49.9104      -1767.11      -262.004      +1569.63      -2029.11      -459.486      
1017          1017          +271.51       +838.005      +330.082      +54.1785      -1736.93      -241.142      +1493.78      -1978.07      -484.293      
1018          1018          +282.781      +839.222      +328.342      +49.6173      -1646.25      -258.221      +1499.96      -1904.47      -404.506      
1019          1019          +293.791      +843.405      +327.685      +57.7268      -1702.4       -230.758      +1522.61      -1933.16      -410.555      
1020          1020          +301.116      +855.848      +345.404      +45.7221      -1745.95      -260.788      +1548.09      -2006.74      -458.645      
1021          1021          +301.335      +854.789      +343.027      +57.0641      -1646.56      -259.435      +1556.21      -1906         -349.781      
1022          1022          +298.811      +845.135      +316.077      +50.5187      -1623.29      -270.324      +1510.54      -1893.61      -383.072      
1023          1023          +267.969      +818.807      +322.687      +47.5273      -1614.73      -254.69       +1456.99      -1869.42      -412.433      
1024          1024          +294.051      +887.739      +330.997      +53.9754      -1637.34      -278.52       +1566.76      -1915.86      -349.102      
1025          1025          +297.909      +832.092      +357.67       +43.2981      -1613.77      -296.104      +1530.97      -1909.87      -378.9        
1026          1026          +284.78       +854.763      +334.096      +54.3713      -1597.8       -261.626      +1528.01      -1859.43      -331.419      
1027          1027          +258.134      +863.96       +323.455      +46.4134      -1605.29      -262.565      +1491.96      -1867.85      -375.888      
1028          1028          +271.321      +864.246      +317.16       +55.3228      -1581.85      -271.37       +1508.05      -1853.22      -345.168      
1029          1029          +278.779      +862.095      +347.606      +49.0433      -1636.63      -266.289      +1537.52      -1902.92      -365.398      
1030          1030          +283.218      +884.182      +327.306      +57.3955      -1592.42      -283.444      +1552.1       -1875.86      -323.762      
1031          1031          +280.222      +875.479      +323.107      +54.1549      -1621.52      -273.765      +1532.96      -1895.29      -362.327      
1032          1032          +274.95       +896.722      +328.73       +67.3323      -1533.13      -270.459      +1567.73      -1803.58      -235.85       
1033          1033          +314.815      +843.947      +329.655      +55.4383      -1611.03      -272.126      +1543.86      -1883.15      -339.297      
1034          1034          +296.591      +839.349      +342.171      +51.8467      -1675.66      -266.278      +1529.96      -1941.94      -411.984      
1035          1035          +279.064      +818.29       +322.902      +50.1939      -1654.27      -232.703      +1470.45      -1886.97      -416.52       
1036          1036          +280.088      +814.173      +335.324      +54.8259      -1663.02      -266.639      +1484.41      -1929.66      -445.246      
1037          1037          +275.717      +849.097      +326.241      +47.4686      -1763.01      -236.006      +1498.52      -1999.01      -500.492      
1038          1038          +273.967      +914.368      +352.329      +52.5319      -1640.58      -271.779      +1593.2       -1912.35      -319.159      
1039          1039          +271.559      +874.321      +349.508      +57.9032      -1649.96      -248.371      +1553.29      -1898.33      -345.036      
1040          1040          +291.58       +829.89       +352.731      +50.1647      -1676.33      -266.709      +1524.37      -1943.04      -418.674      
1041          1041          +294.883      +787.271      +328.476      +47.8225      -1779.42      -250.06       +1458.45      -2029.48      -571.03       
1042          1042          +303.946      +841.701      +350.753      +58.487       -1733.86      -237.786      +1554.89      -1971.65      -416.76       
1043          1043          +288.276      +853.432      +344.908      +59.1827      -1733.34      -243.661      +1545.8       -1977.01      -431.207      
1044          1044          +289.106      +852.026      +330.158      +46.3563      -1677.8       -241.588      +1517.65      -1919.39      -401.742      
1045          1045          +305.493      +824.869      +324.416      +46.1311      -1709.07      -264.308      +1500.91      -1973.38      -472.469      
1046          1046          +291.753      +861.02       +350.551      +46.9686      -1705.7       -282.806      +1550.29      -1988.51      -438.219      
1047          1047          +283.76       +878.259      +328.526      +59.0567      -1727.38      -270.502      +1549.6       -1997.88      -448.281      
1048          1048          +269.939      +799.8        +317.059      +46.1319      -1672.23      -253.974      +1432.93      -1926.21      -493.277      
1049          1049          +279.772      +872.694      +334.446      +55.4917      -1767.06      -248.31       +1542.4       -2015.37      -472.97       
1050          1050          +308.237      +866.689      +346.226      +56.9384      -1753.58      -244.375      +1578.09      -1997.96      -419.868      
1051          1051          +267.439      +851.441      +349.602      +67.9939      -1718.78      -256.185      +1536.48      -1974.96      -438.486      
1052          1052          +287.452      +867.567      +324.683      +54.6675      -1729.95      -257.493      +1534.37      -1987.45      -453.077      
1053          1053          +312.922      +907.385      +351.446      +47.3684      -1750.01      -255.685      +1619.12      -2005.7       -386.576      
1054          1054          +279.822      +862.828      +328.523      +48.6595      -1751.46      -247.088      +1519.83      -1998.55      -478.719      
1055          1055          +284.919      +854.275      +326.136      +59.5136      -1801.33      -265.389      +1524.84      -2066.72      -541.88       
1056          1056          +289.267      +829.464      +331.934      +44.6559      -1734.44      -234.532      +1495.32      -1968.97      -473.648      
1057          1057          +300.091      +823.988      +349.836      +47.7368      -1710.9       -267.749      +1521.65      -1978.65      -456.993      
1058          1058          +279.571      +858.117      +329.749      +44.9517      -1639.51      -269.524      +1512.39      -1909.04      -396.646      
1059          1059          +272.807      +895.207      +329.408      +47.8225      -1637.7       -248.122      +1545.24      -1885.82      -340.575      
1060          1060          +292.488      +834.85       +342.897      +62.4173      -1669.07      -268.62       +1532.65      -1937.69      -405.033      
1061          1061          +279.185      +842.488      +330.606      +47.7905      -1759.59      -240.229      +1500.07      -1999.82      -499.746      
1062          1062          +295.606      +820.251      +313.675      +48.8347      -1653.63      -255.667      +1478.37      -1909.29      -430.927      
1063          1063          +256.444      +830.432      +330.961      +49.5173      -1664.5       -261.614      +1467.35      -1926.12      -458.763      
1064          1064          +292.473      +880.046      +334.449      +60.1334      -1648.5       -270.244      +1567.1       -1918.75      -351.646      
1065          1065          +312.581      +864.077      +354.073      +59.3803      -1746.64      -265.022      +1590.11      -2011.66      -421.554      
1066          1066          +273.451      +862.476      +312.089      +60.0564      -1707.69      -269.221      +1508.07      -1976.91      -468.841      
1067          1067          +275.284      +822.531      +342.865      +51.6524      -1639.53      -238.615      +1492.33      -1878.14      -385.813      
1068          1068          +314.844      +854.736      +313.223      +56.6792      -1683.77      -283.047      +1539.48      -1966.82      -427.339      
1069          1069          +274.891      +850.729      +337.528      +52.2811      -1639.51      -261.126      +1515.43      -1900.64      -385.209      
1070          1070          +284.709      +826.33       +349.064      +50.2065      -1684.27      -271.044      +1510.31      -1955.31      -445.003      
1071          1071          +273.414      +830.662      +349.243      +72.1164      -1801.88      -238.784      +1525.43      -2040.66      -515.228      
1072          1072          +276.274      +830.423      +353.797      +55.9726      -1760.44      -216.554      +1516.47      -1977         -460.53       
1073          1073          +305.968      +803.813      +308.316      +52.0137      -1779.77      -245.794      +1470.11      -2025.56      -555.45       
1074          1074          +276.018      +832.694      +333.688      +43.2713      -1788.58      -224.757      +1485.67      -2013.33      -527.663      
1075          1075          +274.139      +851.714      +333.978      +53.1374      -1785.73      -238.496      +1512.97      -2024.23      -511.263      
1076          1076          +301.484      +879.595      +329.86       +42.7428      -1719.12      -264.119      +1553.68      -1983.24      -429.556      
1077          1077          +305.022      +847.86       +339.258      +42.7924      -1678.83      -247.042      +1534.93      -1925.87      -390.938      
1078          1078          +297.729      +794.83       +320.296      +56.4659      -1768.05      -263.62       +1469.32      -2031.67      -562.348      
1079          1079          +257.742      +872.998      +334.893      +54.6102      -1731.27      -231.035      +1520.24      -1962.3       -442.058      
1080          1080          +298.399      +820.289      +342.409      +60.4142      -1780.91      -261.319      +1521.51      -2042.23      -520.715      
1081          1081          +319.444      +855.842      +327.528      +51.9762      -1776.09      -264.913      +1554.79      -2041         -486.213      
1082          1082          +315.048      +840.97       +321.522      +55.582       -1797.62      -259.238      +1533.12      -2056.86      -523.736      
1083          1083          +319.501      +870.906      +339.682      +48.3186      -1780.36      -261.078      +1578.41      -2041.43      -463.027      
1084          1084          +323.489      +823.302      +344.994      +52.5397      -1743.83      -274.37       +1544.32      -2018.2       -473.875      
1085          1085          +301.798      +846.309      +334.568      +49.3594      -1660.94      -271.384      +1532.03      -1932.33      -400.295      
1086          1086          +287.952      +863.221      +334.982      +57.3138      -1681.5       -247.494      +1543.47      -1929         -385.528      
1087          1087          +292.954      +852.971      +338.383      +55.2108      -1751.64      -249.67       +1539.52      -2001.31      -461.794      
1088          1088          +290.945      +881.79       +343.997      +47.0478      -1748.31      -268.573      +1563.78      -2016.88      -453.101      
1089          1089          +291.701      +819.86       +339.98       +45.7938      -1765.89      -251.435      +1497.33      -2017.33      -519.992      
1090          1090          +289.632      +845.489      +355.475      +57.9666      -1780.64      -255.634      +1548.56      -2036.27      -487.71       
1091          1091          +285.686      +862.05       +338.158      +51.5152      -1767.18      -254.264      +1537.41      -2021.45      -484.035      
1092          1092          +284.721      +872.737      +327.061      +44.0327      -1766.28      -241.194      +1528.55      -2007.48      -478.925      
1093          1093          +289.891      +881.243      +332.168      +55.65        -1697.9       -259.362      +1558.95      -1957.26      -398.31       
1094          1094          +297.746      +805.137      +337.384      +50.5891      -1715.95      -242.75       +1490.86      -1958.7       -467.845      
1095          1095          +291.238      +861.665      +337.082      +59.4672      -1683.29      -231.232      +1549.45      -1914.53      -365.075      
1096          1096          +286.318      +844.613      +348.83       +53.8838      -1690.97      -260.619      +1533.65      -1951.59      -417.941      
1097          1097          +316.831      +840.138      +337.848      +49.761       -1699.63      -260.379      +1544.58      -1960.01      -415.43       
1098          1098          +273.572      +865.407      +342.831      +54.7865      -1626.1       -263.891      +1536.6       -1890         -353.4        
1099          1099          +301.347      +861.674      +366.248      +60.4823      -1676.3       -230.764      +1589.75      -1907.06      -317.314      
1100          1100          +334.416      +818.811      +342.558      +44.4631      -1667.24      -257.413      +1540.25      -1924.65      -384.401      
1101          1101          +305.512      +867.044      +329.771      +53.9291      -1695.7       -266.346      +1556.26      -1962.05      -405.793      
1102          1102          +292.443      +847.697      +336.338      +50.5505      -1626.19      -271.347      +1527.03      -1897.53      -370.504      
1103          1103          +286.905      +869.031      +344.053      +44.8695      -1691.64      -268.923      +1544.86      -1960.56      -415.702      
1104          1104          +267.413      +856.252      +336.838      +58.6999      -1664.23      -276.773      +1519.2       -1941         -421.798      
1105          1105          +277.194      +855.561      +349.912      +65.9274      -1729.81      -249.493      +1548.59      -1979.31      -430.713      
1106          1106          +270.411      +890.857      +348.183      +56.2479      -1709.75      -267.078      +1565.7       -1976.82      -411.125      
1107          1107          +268.256      +867.501      +328.675      +49.5428      -1611.74      -252.515      +1513.97      -1864.25      -350.276      
1108          1108          +300.81       +866.868      +339.726      +48.1341      -1736.46      -247.344      +1555.54      -1983.8       -428.265      
1109          1109          +300.861      +848.781      +343.69       +51.2448      -1698.45      -260.739      +1544.58      -1959.19      -414.617      
1110          1110          +291.643      +868.178      +333.642      +57.0879      -1692.97      -223.335      +1550.55      -1916.31      -365.756      
1111          1111          +285.865      +852.875      +315.098      +50.6913      -1604.14      -236.421      +1504.53      -1840.56      -336.032      
1112          1112          +281.042      +839.68       +330.473      +48.53        -1630.04      -257.267      +1499.72      -1887.3       -387.579      
1113          1113          +292.698      +865.727      +340.218      +45.667       -1616.51      -244.075      +1544.31      -1860.58      -316.27       
1114          1114          +282.9        +902.465      +331.916      +48.8668      -1624.19      -256.986      +1566.15      -1881.18      -315.031      
1115          1115          +261.361      +876.968      +344.267      +46.7205      -1649.44      -260.224      +1529.32      -1909.66      -380.347      
1116          1116          +317.569      +861.247      +335.838      +46.7574      -1667.8       -245.556      +1561.41      -1913.36      -351.948      
1117          1117          +291.453      +870.598      +333.7        +49.7685      -1660.67      -272.333      +1545.52      -1933         -387.48       
1118          1118          +324.1        +837.653      +339.627      +47.402       -1684.42      -266.649      +1548.78      -1951.07      -402.283      
