Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
871           871           +278.292      +776.961      +294.449      +43.4435      -1734.22      -306.153      +1393.15      -2040.37      -647.223      
872           872           +236.86       +771.593      +311.737      +53.0683      -1671.22      -298.512      +1373.26      -1969.73      -596.473      
873           873           +244.434      +812.824      +306.773      +42.5809      -1699.03      -288.733      +1406.61      -1987.76      -581.149      
874           874           +265.425      +743.396      +313.067      +50.3701      -1685.42      -287.662      +1372.26      -1973.09      -600.828      
875           875           +265.481      +770.244      +302.865      +47.5575      -1738.75      -277.945      +1386.15      -2016.69      -630.543      
876           876           +259.892      +742.171      +308.81       +42.5131      -1652.73      -274.81       +1353.39      -1927.54      -574.148      
877           877           +266.301      +799.771      +316.083      +62.3006      -1714.42      -299.375      +1444.46      -2013.79      -569.336      
878           878           +263.784      +763.278      +327.879      +54.1656      -1711.88      -266.177      +1409.11      -1978.05      -568.948      
879           879           +290.079      +791.031      +303.869      +48.1493      -1712.39      -308.955      +1433.13      -2021.35      -588.219      
880           880           +259.503      +783.506      +308.146      +43.1842      -1633.48      -296.392      +1394.34      -1929.87      -535.531      
881           881           +254.044      +820.215      +325.161      +46.345       -1614.92      -284.091      +1445.76      -1899.02      -453.251      
882           882           +265.99       +768.169      +298.575      +50.5945      -1741.53      -270.175      +1383.33      -2011.7       -628.371      
883           883           +259.033      +777.281      +304.666      +39.5393      -1677.32      -282.007      +1380.52      -1959.33      -578.809      
884           884           +249.243      +796.44       +327.646      +46.3318      -1619.76      -297.151      +1419.66      -1916.91      -497.249      
885           885           +287.458      +784.696      +309.667      +36.8993      -1621.78      -290.813      +1418.72      -1912.59      -493.869      
886           886           +259.669      +773.286      +293.828      +43.7911      -1648.53      -260.116      +1370.57      -1908.65      -538.074      
887           887           +264.145      +739.48       +322.79       +44.77        -1621.72      -292.416      +1371.19      -1914.14      -542.953      
888           888           +265.897      +798.097      +306.008      +50.329       -1646.33      -289.055      +1420.33      -1935.39      -515.057      
889           889           +245.537      +782.257      +317.567      +50.9868      -1624.04      -282.027      +1396.35      -1906.07      -509.724      
890           890           +220.815      +768.074      +323.027      +44.2423      -1573.46      -273.712      +1356.16      -1847.17      -491.014      
891           891           +241.905      +798.111      +315.617      +41.5893      -1657.89      -298.078      +1397.22      -1955.97      -558.747      
892           892           +261.507      +792.659      +314.788      +45.4965      -1622.15      -292.83       +1414.45      -1914.98      -500.532      
893           893           +270.841      +726.815      +316.181      +42.2389      -1702.56      -285.625      +1356.08      -1988.19      -632.112      
894           894           +244.634      +786.551      +288.209      +44.2903      -1667.92      -306.654      +1363.68      -1974.58      -610.893      
895           895           +247.795      +728.973      +305.065      +53.1351      -1611.58      -269.192      +1334.97      -1880.78      -545.807      
896           896           +262.962      +826.964      +325.5        +46.6271      -1654.39      -290.444      +1462.05      -1944.84      -482.786      
897           897           +234.288      +797.71       +294.006      +43.2112      -1683.98      -278.321      +1369.21      -1962.3       -593.09       
898           898           +261.992      +842.856      +311.915      +49.4948      -1714.44      -297.199      +1466.26      -2011.64      -545.379      
899           899           +268.369      +791.938      +316.859      +47.2441      -1717.64      -288.673      +1424.41      -2006.31      -581.902      
900           900           +254.662      +781.824      +297.667      +41.5768      -1631.63      -295.112      +1375.73      -1926.75      -551.016      
901           901           +244.377      +792.329      +304.573      +45.8737      -1623.95      -301.66       +1387.15      -1925.61      -538.454      
902           902           +244.739      +771.715      +318.373      +51.7536      -1688.99      -297.527      +1386.58      -1986.51      -599.933      
903           903           +259.112      +767.577      +326.661      +52.1745      -1548.06      -302.429      +1405.52      -1850.49      -444.964      
904           904           +230.192      +745.999      +302.004      +59.3482      -1587.03      -306.326      +1337.54      -1893.35      -555.808      
905           905           +250.716      +733.365      +307.366      +44.6048      -1595.7       -293.685      +1336.05      -1889.39      -553.336      
906           906           +255.999      +770.152      +300.495      +52.1096      -1652.04      -252.773      +1378.76      -1904.81      -526.054      
907           907           +263.415      +748.858      +287.878      +46.7195      -1587.22      -299.051      +1346.87      -1886.27      -539.403      
908           908           +250.492      +768.433      +288.319      +50.7836      -1645.09      -305.004      +1358.03      -1950.1       -592.068      
909           909           +264.326      +780.541      +304.531      +39.5801      -1680.58      -308.201      +1388.98      -1988.78      -599.806      
910           910           +270.645      +731.557      +302.207      +38.4492      -1661.54      -259.864      +1342.86      -1921.4       -578.541      
911           911           +257.669      +797.205      +304.712      +49.5687      -1625.94      -310.098      +1409.15      -1936.04      -526.884      
912           912           +245.936      +741.539      +329.992      +46.5104      -1646.42      -263.406      +1363.98      -1909.82      -545.846      
913           913           +280.948      +756.042      +318.852      +53.1607      -1621.18      -306.399      +1409         -1927.57      -518.573      
914           914           +273.961      +763.248      +297.009      +40.4211      -1588.04      -297.068      +1374.64      -1885.11      -510.469      
915           915           +264.93       +735.742      +311.508      +54.8352      -1670.94      -286.87       +1367.02      -1957.81      -590.797      
916           916           +283.142      +765.874      +317.43       +40.1682      -1596.86      -284.666      +1406.61      -1881.53      -474.916      
917           917           +235.148      +790.501      +314.91       +40.1517      -1601.6       -285.474      +1380.71      -1887.07      -506.361      
918           918           +244.416      +807.934      +311.732      +53.3068      -1559.49      -302.279      +1417.39      -1861.77      -444.383      
919           919           +284.97       +760.295      +291.619      +48.5135      -1576.05      -276.306      +1385.4       -1852.36      -466.959      
920           920           +253.287      +768.494      +306.973      +48.1169      -1541.02      -295.586      +1376.87      -1836.61      -459.74       
921           921           +264.481      +726.27       +300.559      +42.3716      -1590         -319.408      +1333.68      -1909.41      -575.73       
922           922           +267.276      +771.635      +311.014      +45.8111      -1630.37      -282.898      +1395.74      -1913.27      -517.531      
923           923           +280.289      +787.97       +325.902      +46.1251      -1685.38      -302.595      +1440.29      -1987.97      -547.686      
924           924           +252.921      +766.818      +321.578      +48.8214      -1629.31      -300.864      +1390.14      -1930.17      -540.035      
925           925           +241.647      +788.809      +310.629      +41.9819      -1613.49      -303.281      +1383.07      -1916.77      -533.7        
926           926           +231.853      +753.977      +306.421      +47.1292      -1563.7       -309.057      +1339.38      -1872.75      -533.374      
927           927           +224.503      +767.561      +319.976      +38.4041      -1637.7       -267.512      +1350.44      -1905.21      -554.766      
928           928           +262.191      +723.318      +314.768      +40.997       -1591.47      -291.31       +1341.27      -1882.78      -541.501      
929           929           +245.868      +778.538      +319.144      +45.1782      -1641.61      -285.022      +1388.73      -1926.63      -537.906      
930           930           +248.488      +768.732      +306.142      +38.083       -1669.47      -277.259      +1361.44      -1946.73      -585.285      
931           931           +271.051      +787.353      +320.344      +44.2502      -1585.48      -274.258      +1423         -1859.74      -436.737      
932           932           +276.288      +802.668      +306.024      +45.822       -1697.2       -256.102      +1430.8       -1953.3       -522.499      
933           933           +264.735      +768.747      +320.74       +45.352       -1647.65      -277.885      +1399.57      -1925.53      -525.958      
934           934           +260.572      +778.359      +304.875      +41.1765      -1732.19      -266.522      +1384.98      -1998.71      -613.732      
935           935           +272.957      +750.298      +324.248      +40.8271      -1708.15      -285.069      +1388.33      -1993.22      -604.892      
936           936           +251.404      +814.68       +308.844      +44.2576      -1746.48      -283.427      +1419.18      -2029.91      -610.724      
937           937           +258.753      +826.548      +302.814      +48.982       -1794.49      -285.595      +1437.1       -2080.09      -642.991      
938           938           +261.338      +747.71       +325.226      +50.9217      -1782.3       -269.629      +1385.2       -2051.93      -666.739      
939           939           +259.656      +745.533      +299.417      +42.0596      -1766.41      -272.038      +1346.66      -2038.45      -691.784      
940           940           +241.405      +806.843      +296.622      +49.461       -1672.9       -277.91       +1394.33      -1950.81      -556.479      
941           941           +251.967      +752.029      +289.578      +42.3329      -1737.12      -288.285      +1335.91      -2025.4       -689.494      
942           942           +260.426      +757.548      +322.493      +46.9861      -1675.93      -282.164      +1387.45      -1958.1       -570.643      
943           943           +256.23       +787.995      +304.918      +44.9529      -1699.63      -309.16       +1394.1       -2008.79      -614.699      
944           944           +253.066      +743.615      +327.698      +44.3739      -1692.12      -270.796      +1368.75      -1962.91      -594.157      
945           945           +276.514      +772.721      +311.802      +46.6645      -1671.35      -279.595      +1407.7       -1950.94      -543.24       
946           946           +260.999      +749.594      +319.18       +43.4381      -1693.86      -300.262      +1373.21      -1994.13      -620.916      
947           947           +279.706      +743.972      +308.246      +54.1104      -1679.05      -287.679      +1386.03      -1966.73      -580.692      
948           948           +252.962      +746.245      +306.994      +47.3452      -1622.33      -286.565      +1353.55      -1908.9       -555.353      
949           949           +257.387      +730.557      +314.604      +50.9635      -1642.87      -257.277      +1353.51      -1900.15      -546.639      
950           950           +274.659      +756.597      +314.497      +38.2844      -1654.76      -269.342      +1384.04      -1924.1       -540.064      
951           951           +271.473      +745.952      +347.844      +41.4906      -1615.71      -280.256      +1406.76      -1895.96      -489.204      
952           952           +263.139      +755.942      +316.313      +51.7882      -1688.31      -299.095      +1387.18      -1987.41      -600.228      
953           953           +266.203      +774.521      +303.002      +42.3485      -1652.04      -282.036      +1386.07      -1934.07      -547.999      
954           954           +283.602      +762.825      +307.923      +48.7665      -1745.07      -267.491      +1403.12      -2012.56      -609.446      
955           955           +239.073      +717.62       +336.165      +55.1293      -1700.75      -274.385      +1347.99      -1975.14      -627.151      
956           956           +278.75       +779.347      +311.392      +38.0005      -1717.18      -291.382      +1407.49      -2008.56      -601.068      
957           957           +245.643      +783.693      +318.005      +45.1718      -1714.64      -251.479      +1392.51      -1966.12      -573.603      
958           958           +284.109      +763.879      +298.129      +56.3768      -1664.8       -283.686      +1402.49      -1948.49      -545.994      
959           959           +250.11       +775.419      +317.693      +44.8182      -1674.38      -288.114      +1388.04      -1962.5       -574.455      
960           960           +251.871      +759.485      +297.625      +40.2406      -1628.16      -306.974      +1349.22      -1935.13      -585.911      
961           961           +240.468      +792.619      +317.908      +47.4962      -1704.01      -282.226      +1398.49      -1986.24      -587.744      
962           962           +248          +745.259      +292.971      +44.9745      -1684.3       -292.332      +1331.2       -1976.63      -645.426      
963           963           +256.443      +746.301      +320.331      +56.861       -1693.61      -299.996      +1379.94      -1993.61      -613.674      
964           964           +252.825      +776.735      +307.337      +49.2811      -1600.6       -282.801      +1386.18      -1883.4       -497.224      
965           965           +263.614      +798.412      +300.894      +33.1399      -1581.85      -299.991      +1396.06      -1881.84      -485.785      
966           966           +278.28       +793.386      +303.865      +47.5169      -1615.12      -284.745      +1423.05      -1899.86      -476.815      
967           967           +246.744      +763.821      +289.642      +69.4758      -1649.11      -292.182      +1369.68      -1941.29      -571.612      
968           968           +261.937      +782.615      +303.098      +48.9148      -1651.72      -310.565      +1396.56      -1962.29      -565.721      
969           969           +283.097      +782.044      +314.512      +51.7747      -1695.33      -317.229      +1431.43      -2012.56      -581.133      
970           970           +244.05       +796.754      +304.774      +46.7085      -1699.53      -295.896      +1392.29      -1995.43      -603.145      
971           971           +253.879      +781.263      +315.563      +43.7739      -1732.12      -278.091      +1394.48      -2010.21      -615.732      
972           972           +257.423      +758.756      +309.017      +52.943       -1707.81      -286.852      +1378.14      -1994.66      -616.522      
973           973           +271.949      +726.481      +305.827      +45.1774      -1688.93      -281.998      +1349.44      -1970.93      -621.493      
974           974           +260.448      +748.712      +313.978      +43.861       -1645.05      -283.543      +1367         -1928.59      -561.591      
975           975           +269.816      +760.456      +311.807      +50.3004      -1699.8       -282.408      +1392.38      -1982.2       -589.825      
976           976           +241.521      +771.739      +307.072      +42.1049      -1794.28      -279.938      +1362.44      -2074.22      -711.782      
977           977           +245.669      +777.927      +321.122      +39.7822      -1791.87      -288.143      +1384.5       -2080.01      -695.513      
978           978           +248.912      +776.641      +299.957      +50.0712      -1735.99      -280.658      +1375.58      -2016.65      -641.065      
979           979           +241.844      +774.18       +300.492      +43.695       -1701.06      -286.979      +1360.21      -1988.04      -627.827      
980           980           +263.957      +745.164      +318.204      +43.8801      -1753.19      -295.366      +1371.21      -2048.55      -677.347      
981           981           +302.747      +761.379      +313.187      +55.1548      -1773.99      -276.24       +1432.47      -2050.23      -617.758      
982           982           +266.224      +750.425      +314.825      +49.1641      -1721.38      -292.592      +1380.64      -2013.97      -633.334      
983           983           +245.407      +752.576      +305.195      +50.9275      -1695.25      -271.712      +1354.11      -1966.96      -612.856      
984           984           +277.383      +781.231      +318.934      +41.6482      -1694.61      -294.093      +1419.2       -1988.7       -569.502      
985           985           +263.958      +780.033      +308.413      +41.3981      -1759.92      -278.026      +1393.8       -2037.95      -644.146      
986           986           +265.43       +779.346      +306.019      +47.7316      -1742.5       -278.033      +1398.53      -2020.53      -622.003      
987           987           +242.28       +788.677      +328.798      +43.8287      -1710.31      -271.589      +1403.58      -1981.9       -578.314      
988           988           +256.599      +748.446      +299.659      +40.1911      -1695.01      -306.111      +1344.89      -2001.12      -656.221      
989           989           +277.408      +765.807      +318.51       +45.684       -1749.34      -267.281      +1407.41      -2016.62      -609.209      
990           990           +262.159      +766.729      +328.8        +44.9252      -1802.17      -298.338      +1402.61      -2100.51      -697.893      
991           991           +268.611      +784.841      +329.899      +44.1564      -1777.58      -299.952      +1427.51      -2077.53      -650.02       
992           992           +250.744      +801.561      +320.826      +47.6211      -1763.2       -313.921      +1420.75      -2077.12      -656.37       
993           993           +274.945      +761.888      +302.21       +49.2495      -1763.71      -294.988      +1388.29      -2058.69      -670.403      
994           994           +253.587      +770.954      +321.264      +45.3141      -1710.22      -288.858      +1391.12      -1999.07      -607.955      
995           995           +241.098      +776.52       +312.636      +49.0874      -1712.29      -316.488      +1379.34      -2028.78      -649.434      
996           996           +269.542      +787.546      +321.276      +47.1684      -1786.27      -289.818      +1425.53      -2076.09      -650.56       
997           997           +261.81       +745.352      +311.457      +43.2237      -1722.11      -275.741      +1361.84      -1997.85      -636.007      
998           998           +246.335      +767.494      +339.615      +41.2162      -1743.74      -277.765      +1394.66      -2021.51      -626.848      
999           999           +246.924      +770.144      +287.47       +57.827       -1732.11      -301.992      +1362.37      -2034.1       -671.732      
1000          1000          +257.279      +770.569      +309.823      +50.3342      -1764.44      -297.453      +1388.01      -2061.9       -673.892      
1001          1001          +263.064      +783.347      +305.808      +44.3534      -1759.27      -286.777      +1396.57      -2046.05      -649.477      
1002          1002          +274.807      +783.14       +301.923      +44.5368      -1757.39      -258.739      +1404.41      -2016.13      -611.722      
1003          1003          +276.599      +778.784      +338.751      +46.3483      -1711.85      -280.011      +1440.48      -1991.86      -551.38       
1004          1004          +239.957      +774.087      +323.26       +38.1849      -1697.79      -294.402      +1375.49      -1992.19      -616.703      
1005          1005          +266.636      +764.387      +298.21       +42.5629      -1680.29      -279.603      +1371.8       -1959.89      -588.099      
1006          1006          +264.886      +745.518      +323.102      +56.2969      -1719.82      -274.874      +1389.8       -1994.69      -604.889      
1007          1007          +286.338      +825.058      +315.587      +44.492       -1723.78      -278.803      +1471.48      -2002.59      -531.112      
1008          1008          +254.819      +831.651      +316.136      +41.1545      -1744.83      -275.059      +1443.76      -2019.89      -576.134      
1009          1009          +265.191      +800.499      +324.459      +45.0083      -1648.59      -313.228      +1435.16      -1961.82      -526.663      
1010          1010          +263.829      +793.566      +318.878      +40.7743      -1654.18      -286.611      +1417.05      -1940.79      -523.745      
1011          1011          +254.697      +803.437      +310.246      +51.0499      -1755.23      -293.528      +1419.43      -2048.76      -629.327      
1012          1012          +270.938      +733.31       +340.186      +41.9787      -1723.52      -292.444      +1386.41      -2015.96      -629.55       
1013          1013          +224.003      +802.909      +321.556      +41.8166      -1758.56      -267.912      +1390.29      -2026.47      -636.188      
1014          1014          +274.242      +765.054      +302.921      +32.812       -1746.84      -292.688      +1375.03      -2039.53      -664.502      
1015          1015          +253.37       +784.487      +313.628      +42.5946      -1777.61      -280.758      +1394.08      -2058.37      -664.29       
1016          1016          +265.116      +782.438      +316.848      +46.8573      -1786.06      -282.723      +1411.26      -2068.79      -657.527      
1017          1017          +264.545      +814.597      +342.997      +58.6869      -1677.91      -281.244      +1480.83      -1959.15      -478.327      
1018          1018          +263.802      +789.723      +329.688      +44.4368      -1796.02      -299.193      +1427.65      -2095.21      -667.56       
1019          1019          +255.764      +750.762      +323.858      +46.154       -1738.49      -292.232      +1376.54      -2030.72      -654.182      
1020          1020          +243.546      +787.524      +329.272      +42.8688      -1765.38      -265.857      +1403.21      -2031.24      -628.028      
1021          1021          +254.026      +762.162      +310.577      +34.8329      -1707.69      -285.818      +1361.6       -1993.51      -631.912      
1022          1022          +268.481      +782.891      +333.748      +40.7902      -1702.32      -282.748      +1425.91      -1985.07      -559.158      
1023          1023          +265.574      +724.116      +321.596      +43.0561      -1641.46      -292.784      +1354.34      -1934.24      -579.902      
1024          1024          +253.496      +821.923      +302.098      +48.679       -1739.2       -260.443      +1426.2       -1999.65      -573.452      
1025          1025          +272.789      +728.298      +327.863      +45.9431      -1716.05      -268.328      +1374.89      -1984.38      -609.489      
1026          1026          +272.504      +768.256      +323.883      +39.9513      -1677.35      -299.801      +1404.59      -1977.15      -572.554      
1027          1027          +255.013      +747.421      +314.678      +47.3384      -1738.73      -272.696      +1364.45      -2011.42      -646.972      
1028          1028          +279.776      +775.387      +320.289      +35.3203      -1721.6       -308.07       +1410.77      -2029.67      -618.894      
1029          1029          +265.376      +757.913      +306.997      +52.3401      -1731.05      -276.787      +1382.63      -2007.84      -625.213      
1030          1030          +284.993      +766.623      +310.224      +46.7798      -1662.37      -283.444      +1408.62      -1945.82      -537.198      
1031          1031          +231.123      +797.086      +302.122      +40.9113      -1662.13      -280.746      +1371.24      -1942.87      -571.632      
1032          1032          +242.879      +774.473      +304.352      +43.7904      -1654.07      -299.106      +1365.49      -1953.17      -587.681      
1033          1033          +281.34       +748.692      +309.481      +44.8706      -1693.42      -293.762      +1384.38      -1987.19      -602.802      
1034          1034          +283.928      +813.994      +302.388      +48.3372      -1658.96      -304.63       +1448.65      -1963.59      -514.939      
1035          1035          +274.379      +769.422      +312.951      +44.5812      -1677.18      -285.006      +1401.33      -1962.19      -560.858      
1036          1036          +251.288      +805.689      +307.976      +45.0802      -1653.97      -296.284      +1410.03      -1950.25      -540.221      
1037          1037          +245.854      +815.771      +302.804      +46.2868      -1700.21      -286.378      +1410.72      -1986.58      -575.867      
1038          1038          +258.579      +740.749      +311.952      +48.142       -1739.38      -267.168      +1359.42      -2006.54      -647.122      
1039          1039          +260.111      +743.928      +293.935      +44.4017      -1695.18      -291.009      +1342.38      -1986.19      -643.814      
1040          1040          +277.937      +770.007      +322.812      +51.0085      -1774.36      -285.292      +1421.76      -2059.65      -637.884      
1041          1041          +259.483      +766.929      +333.643      +48.4383      -1694.51      -277.315      +1408.49      -1971.82      -563.33       
1042          1042          +257.765      +739.082      +315.708      +49.7161      -1718.13      -271.835      +1362.27      -1989.97      -627.697      
1043          1043          +295.324      +774.969      +317.867      +45.0122      -1685.32      -284.762      +1433.17      -1970.09      -536.915      
1044          1044          +252.363      +780.575      +317.308      +45.8925      -1689.47      -281.508      +1396.14      -1970.97      -574.836      
1045          1045          +280.948      +748.918      +308.508      +51.4286      -1699.61      -311.869      +1389.8       -2011.48      -621.673      
1046          1046          +267.753      +763.74       +323.45       +44.1326      -1740.81      -296.878      +1399.08      -2037.69      -638.611      
1047          1047          +270.979      +790.582      +292.349      +51.4061      -1700.72      -280.001      +1405.32      -1980.72      -575.408      
1048          1048          +241.426      +782.455      +334.909      +47.6698      -1616.47      -291.923      +1406.46      -1908.39      -501.934      
1049          1049          +271.909      +774.985      +312.138      +41.8543      -1671.33      -287.289      +1400.89      -1958.62      -557.731      
1050          1050          +253.13       +776.788      +311.561      +44.9895      -1708.47      -258.522      +1386.47      -1966.99      -580.523      
1051          1051          +264.413      +768.818      +334.977      +53.1753      -1719.94      -286.364      +1421.38      -2006.31      -584.925      
1052          1052          +245.311      +762.768      +304.778      +43.8211      -1768.15      -252.112      +1356.68      -2020.26      -663.58       
1053          1053          +240.085      +770.678      +301.323      +53.3708      -1750.41      -268.337      +1365.46      -2018.74      -653.289      
1054          1054          +246.013      +793.295      +301.822      +43.6515      -1733.37      -278.156      +1384.78      -2011.53      -626.746      
1055          1055          +249.083      +762.845      +305.779      +49.2638      -1727.61      -264.482      +1366.97      -1992.09      -625.123      
1056          1056          +250.261      +746.271      +292.483      +52.9916      -1703.93      -292.543      +1342.01      -1996.48      -654.469      
1057          1057          +266.93       +749.547      +306.473      +44.6887      -1740.05      -257.218      +1367.64      -1997.26      -629.624      
1058          1058          +273.779      +734.078      +318.444      +47.9198      -1647.5       -285.512      +1374.22      -1933.01      -558.794      
1059          1059          +254.751      +773.356      +320.107      +49.48        -1681.83      -297.856      +1397.69      -1979.69      -581.991      
1060          1060          +271.317      +791          +321.386      +44.9833      -1695.35      -276.752      +1428.69      -1972.1       -543.412      
1061          1061          +282.767      +753.021      +322.289      +45.7442      -1706.06      -284.133      +1403.82      -1990.2       -586.375      
1062          1062          +259.096      +805.655      +308.836      +42.1688      -1671.32      -307.153      +1415.75      -1978.47      -562.716      
1063          1063          +250.912      +769.814      +327.429      +51.5227      -1600.72      -296.485      +1399.68      -1897.2       -497.523      
1064          1064          +249.568      +779.303      +325.366      +48.4511      -1639.67      -265.839      +1402.69      -1905.51      -502.818      
1065          1065          +288.096      +775.882      +330.856      +41.2975      -1630.97      -276.874      +1436.13      -1907.84      -471.712      
1066          1066          +276.45       +763.23       +325.987      +48.2269      -1634.94      -289.807      +1413.89      -1924.75      -510.855      
1067          1067          +258.92       +773.127      +317.634      +46.4433      -1650.97      -280.243      +1396.12      -1931.21      -535.09       
1068          1068          +244.838      +789.249      +325.753      +52.1471      -1682.49      -261.215      +1411.99      -1943.7       -531.715      
1069          1069          +262.51       +809.57       +332.476      +58.8044      -1708.32      -282.293      +1463.36      -1990.61      -527.254      
1070          1070          +279.444      +767.468      +324.585      +54.8512      -1691.89      -282.556      +1426.35      -1974.45      -548.098      
1071          1071          +266.107      +794.529      +312.46       +45.6524      -1674.72      -302.956      +1418.75      -1977.68      -558.927      
1072          1072          +270.496      +775.783      +314.425      +44.1794      -1623.95      -281.957      +1404.88      -1905.91      -501.028      
1073          1073          +238.389      +763.555      +306.892      +47.5841      -1625.25      -271.675      +1356.42      -1896.92      -540.502      
1074          1074          +256.232      +741.462      +314.917      +49.867       -1649.26      -276.568      +1362.48      -1925.83      -563.352      
1075          1075          +239.394      +777.313      +313.384      +47.0985      -1700.04      -248.739      +1377.19      -1948.78      -571.589      
1076          1076          +265.175      +786.369      +318.652      +47.6596      -1690.13      -278.25       +1417.86      -1968.38      -550.52       
1077          1077          +265.994      +797.595      +293.4        +44.9899      -1759.18      -284.116      +1401.98      -2043.3       -641.318      
1078          1078          +257.449      +775.059      +296.35       +48.8849      -1799.76      -279.352      +1377.74      -2079.11      -701.364      
1079          1079          +259.86       +753.311      +316.769      +47.1009      -1775.29      -272.32       +1377.04      -2047.61      -670.57       
1080          1080          +252.977      +804.959      +330.482      +38.5449      -1648.44      -296.202      +1426.96      -1944.64      -517.68       
1081          1081          +258.311      +791.325      +329.785      +51.4895      -1674.35      -286.389      +1430.91      -1960.74      -529.83       
1082          1082          +263.645      +748.64       +313.861      +44.526       -1746.48      -259.517      +1370.67      -2005.99      -635.323      
1083          1083          +250.195      +767.727      +321.031      +38.4821      -1707.05      -298.017      +1377.44      -2005.06      -627.627      
1084          1084          +256.407      +800.683      +328.01       +43.9841      -1751.75      -290.33       +1429.08      -2042.08      -612.998      
1085          1085          +261.081      +777.237      +320.188      +48.0849      -1721.05      -275.767      +1406.59      -1996.82      -590.229      
1086          1086          +284.462      +767.487      +329.921      +41.8513      -1803.65      -282.36       +1423.72      -2086.01      -662.284      
1087          1087          +285.314      +783.499      +339.714      +48.2359      -1778.8       -265.639      +1456.76      -2044.43      -587.672      
1088          1088          +234.244      +747.453      +316.176      +51.1104      -1747.54      -271.843      +1348.98      -2019.38      -670.395      
1089          1089          +260.57       +733.61       +334.93       +46.6178      -1792.3       -281.489      +1375.73      -2073.79      -698.059      
1090          1090          +242.992      +758.983      +320.69       +44.7933      -1776.28      -295.929      +1367.46      -2072.21      -704.755      
1091          1091          +279.599      +732.035      +289.665      +56.9784      -1787.9       -277.57       +1358.28      -2065.47      -707.191      
1092          1092          +259.319      +763.737      +313.931      +48.2585      -1780         -300.959      +1385.24      -2080.95      -695.71       
1093          1093          +254.563      +763.523      +328.757      +52.9734      -1806.86      -274.971      +1399.82      -2081.83      -682.014      
1094          1094          +295.285      +792.453      +301.9        +42.1331      -1792.12      -280.403      +1431.77      -2072.52      -640.754      
1095          1095          +261.772      +770.649      +333.287      +44.7974      -1813.13      -263.812      +1410.51      -2076.94      -666.436      
1096          1096          +262.718      +773.709      +304.921      +38.6691      -1788.23      -275.851      +1380.02      -2064.08      -684.059      
1097          1097          +268.389      +802.997      +306.085      +49.2311      -1730.6       -272.494      +1426.7       -2003.09      -576.391      
1098          1098          +257.158      +781.02       +299.032      +47.3562      -1735.94      -276.768      +1384.57      -2012.7       -628.139      
1099          1099          +282.842      +756.181      +290.538      +53.0944      -1680.34      -288.897      +1382.66      -1969.24      -586.585      
1100          1100          +270.662      +754.521      +310.705      +46.2303      -1698.9       -272.474      +1382.12      -1971.38      -589.259      
1101          1101          +254.443      +733.195      +292.699      +51.0184      -1728.68      -242.951      +1331.36      -1971.63      -640.271      
1102          1102          +264.122      +788.731      +334.558      +47.7222      -1663.19      -310.91       +1435.13      -1974.1       -538.971      
1103          1103          +270.645      +775.767      +313.901      +51.7793      -1703.57      -308.217      +1412.09      -2011.79      -599.694      
1104          1104          +246.076      +759.894      +310.33       +52.2889      -1645.81      -310.817      +1368.59      -1956.63      -588.044      
1105          1105          +262.583      +751.394      +300.87       +43.1761      -1669.27      -281.606      +1358.02      -1950.88      -592.859      
1106          1106          +236.666      +695.372      +321.413      +47.7658      -1721.91      -266.337      +1301.22      -1988.25      -687.032      
1107          1107          +255.766      +753.701      +299.426      +38.5444      -1671.29      -280.118      +1347.44      -1951.41      -603.972      
1108          1108          +235.189      +709.801      +299.914      +46.592       -1711.21      -263.329      +1291.5       -1974.54      -683.04       
1109          1109          +242.178      +751.294      +329.719      +47.6553      -1795.27      -293.754      +1370.85      -2089.03      -718.182      
1110          1110          +274.235      +789.841      +309.718      +57.5171      -1775.97      -282.794      +1431.31      -2058.76      -627.449      
1111          1111          +273.049      +783.395      +313.574      +49.5004      -1830.74      -293.275      +1419.52      -2124.02      -704.497      
1112          1112          +254.075      +797.903      +321.867      +49.5817      -1741.51      -298.47       +1423.43      -2039.98      -616.555      
1113          1113          +270.453      +798.129      +325.033      +41.8878      -1843.61      -273.524      +1435.5       -2117.13      -681.628      
1114          1114          +281.707      +742.385      +327.507      +41.5355      -1786.69      -271.082      +1393.14      -2057.77      -664.633      
1115          1115          +259.564      +763.522      +334.001      +46.1137      -1724.68      -289.635      +1403.2       -2014.31      -611.114      
1116          1116          +254.394      +772.155      +307.482      +43.7137      -1759.75      -273.716      +1377.74      -2033.47      -655.726      
1117          1117          +269.681      +778.766      +340.585      +38.851       -1826.6       -262.911      +1427.88      -2089.51      -661.626      
1118          1118          +244.359      +763.7        +332.38       +51.1189      -1730.91      -269.977      +1391.56      -2000.89      -609.333      
1119          1119          +244.252      +761.015      +314.602      +54.3105      -1703.44      -312.317      +1374.18      -2015.76      -641.577      
1120          1120          +250.714      +767.793      +323.008      +56.4665      -1741.13      -286.662      +1397.98      -2027.79      -629.805      
1121          1121          +286.751      +802.703      +305.716      +46.5915      -1774.1       -292.718      +1441.76      -2066.82      -625.059      
1122          1122          +254.914      +796.073      +294.597      +43.2788      -1792.69      -295.687      +1388.86      -2088.38      -699.516      
1123          1123          +243.227      +785.177      +329.68       +39.7308      -1752.72      -269.073      +1397.82      -2021.79      -623.976      
1124          1124          +270.652      +734.585      +322.322      +47.5116      -1779.69      -277.216      +1375.07      -2056.91      -681.836      
