Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1030          1030          +203.196      +698.027      +298.111      +37.911       -1625.26      -281.841      +1237.24      -1907.1       -669.859      
1031          1031          +218.66       +690.146      +273.857      +39.6791      -1668.44      -296.809      +1222.34      -1965.25      -742.911      
1032          1032          +248.38       +675.639      +286.079      +36.0136      -1704.06      -292.371      +1246.11      -1996.43      -750.32       
1033          1033          +219.418      +674.226      +297.3        +42.0818      -1616.92      -295.87       +1233.03      -1912.79      -679.762      
1034          1034          +219.517      +711.751      +302.11       +41.5037      -1621.07      -294.058      +1274.88      -1915.13      -640.251      
1035          1035          +248.212      +678.783      +290.88       +44.1138      -1688.16      -291.252      +1261.99      -1979.41      -717.422      
1036          1036          +220.193      +699.118      +297.894      +41.2787      -1679.15      -283.453      +1258.48      -1962.61      -704.123      
1037          1037          +212.006      +695.285      +288.15       +45.0495      -1677.36      -273.944      +1240.49      -1951.31      -710.817      
1038          1038          +239.679      +719.731      +298.992      +39.7706      -1677.99      -314.05       +1298.17      -1992.04      -693.864      
1039          1039          +213.761      +702.072      +286.823      +44.2202      -1693.21      -295.646      +1246.88      -1988.85      -741.976      
1040          1040          +222.468      +690.787      +291.278      +37.0804      -1660.83      -284.173      +1241.61      -1945         -703.391      
1041          1041          +261.17       +735.278      +303.624      +46.8031      -1730.55      -303.688      +1346.87      -2034.24      -687.363      
1042          1042          +222.001      +692.153      +282.763      +40.1724      -1704.26      -286.646      +1237.09      -1990.9       -753.812      
1043          1043          +233.773      +684.693      +299.255      +52.1048      -1679.49      -300.79       +1269.83      -1980.28      -710.452      
1044          1044          +209.229      +734.281      +304.328      +35.8583      -1685.03      -279.259      +1283.7       -1964.29      -680.596      
1045          1045          +218.291      +705.694      +310.287      +35.1876      -1659.44      -317.74       +1269.46      -1977.18      -707.718      
1046          1046          +215.651      +660.305      +291.905      +43.9738      -1652.2       -281.229      +1211.83      -1933.42      -721.59       
1047          1047          +210.374      +708.542      +298.566      +40.173       -1679.68      -245.83       +1257.66      -1925.51      -667.856      
1048          1048          +223.518      +691.526      +279.043      +34.0911      -1673.35      -279.144      +1228.18      -1952.49      -724.316      
1049          1049          +230.314      +666.676      +305.205      +46.3109      -1698.76      -284.584      +1248.51      -1983.35      -734.842      
1050          1050          +242.003      +698.366      +298.561      +32.1692      -1690.36      -279.225      +1271.1       -1969.58      -698.486      
1051          1051          +222.09       +700.118      +286.595      +43.7152      -1694.79      -287.269      +1252.52      -1982.06      -729.541      
1052          1052          +212.471      +685.802      +298.639      +47.957       -1680.73      -297.892      +1244.87      -1978.62      -733.756      
1053          1053          +223.794      +703.581      +308.686      +44.3693      -1693.04      -297.735      +1280.43      -1990.77      -710.341      
1054          1054          +237.617      +669.821      +281.321      +37.2402      -1670.16      -288.401      +1226         -1958.56      -732.559      
1055          1055          +221.948      +693.948      +295.502      +44.6095      -1666.39      -279.613      +1256.01      -1946         -689.994      
1056          1056          +231.125      +685.377      +289.092      +37.1507      -1669.02      -311.336      +1242.75      -1980.36      -737.614      
1057          1057          +219.356      +688.121      +287.474      +39.1884      -1659.21      -296.699      +1234.14      -1955.91      -721.771      
1058          1058          +245.384      +691.163      +282.807      +43.6602      -1650.12      -306.918      +1263.01      -1957.03      -694.019      
1059          1059          +235.798      +639.039      +282.412      +38.4819      -1616.31      -305.298      +1195.73      -1921.61      -725.876      
1060          1060          +234.571      +691.12       +277.803      +45.7312      -1733.77      -264.705      +1249.22      -1998.47      -749.25       
1061          1061          +247.42       +687.794      +297.13       +43.9855      -1691.08      -303.671      +1276.33      -1994.75      -718.424      
1062          1062          +222.405      +669.921      +296.431      +42.8038      -1687.48      -271.449      +1231.56      -1958.93      -727.369      
1063          1063          +222.5        +688.167      +286.296      +39.113       -1671.49      -277.945      +1236.08      -1949.44      -713.361      
1064          1064          +226.824      +716.841      +304.677      +40.1072      -1687.97      -274.896      +1288.45      -1962.87      -674.419      
1065          1065          +235.723      +714.139      +292.779      +40.4027      -1661.88      -297.827      +1283.04      -1959.71      -676.664      
1066          1066          +245.951      +686.833      +283.974      +37.662       -1743.82      -288.844      +1254.42      -2032.66      -778.241      
1067          1067          +211.612      +658.982      +301.529      +41.619       -1678.49      -276.867      +1213.74      -1955.36      -741.613      
1068          1068          +234.684      +694.615      +299.243      +34.1627      -1712.13      -266.127      +1262.71      -1978.26      -715.556      
1069          1069          +234.205      +692.801      +299.079      +42.3298      -1684.63      -277.265      +1268.41      -1961.89      -693.479      
1070          1070          +224.574      +710.347      +297.744      +49.5151      -1708.23      -276.34       +1282.18      -1984.57      -702.389      
1071          1071          +237.16       +697.078      +301.725      +43.1737      -1705.23      -291.416      +1279.14      -1996.64      -717.506      
1072          1072          +246.86       +694.08       +288.76       +50.9474      -1746.24      -278.969      +1280.65      -2025.21      -744.56       
1073          1073          +238.455      +717.063      +290.876      +45.0333      -1688.74      -286.94       +1291.43      -1975.68      -684.249      
1074          1074          +244.777      +703.914      +287.186      +42.537       -1695.25      -286.537      +1278.41      -1981.78      -703.369      
1075          1075          +225.052      +705.911      +291.479      +36.9424      -1738.73      -262.94       +1259.38      -2001.67      -742.285      
1076          1076          +230.207      +708.378      +298.263      +40.8144      -1741.05      -301.197      +1277.66      -2042.24      -764.582      
1077          1077          +228.739      +707.007      +289.781      +45.6568      -1741.09      -295.587      +1271.18      -2036.67      -765.49       
1078          1078          +255.912      +684.323      +296.461      +40.3081      -1720.01      -284.89       +1277         -2004.9       -727.898      
1079          1079          +240.595      +695.389      +303.729      +43.661       -1676.92      -295.408      +1283.37      -1972.33      -688.958      
1080          1080          +235.358      +664.369      +291.612      +49.853       -1698.31      -294.657      +1241.19      -1992.96      -751.771      
1081          1081          +226.798      +675.818      +291.179      +32.8696      -1699.92      -295.465      +1226.66      -1995.39      -768.722      
1082          1082          +203.452      +676.04       +292.844      +46.288       -1731.45      -276.944      +1218.62      -2008.4       -789.774      
1083          1083          +231.678      +695.607      +281.178      +41.2495      -1735.25      -278.439      +1249.71      -2013.69      -763.976      
1084          1084          +227.641      +693.008      +306.54       +40.6502      -1700.65      -292.947      +1267.84      -1993.59      -725.755      
1085          1085          +227.615      +695.905      +309.364      +37.4827      -1713.54      -296.448      +1270.37      -2009.99      -739.624      
1086          1086          +236.997      +680.924      +301.743      +36.9504      -1727.35      -272.757      +1256.61      -2000.1       -743.49       
1087          1087          +255.662      +719.597      +290.339      +44.1346      -1710.85      -278.019      +1309.73      -1988.87      -679.133      
1088          1088          +237.016      +664.787      +280.082      +38.7692      -1718.51      -266.823      +1220.66      -1985.34      -764.681      
1089          1089          +231.953      +651.743      +275.623      +41.7749      -1714.83      -276.408      +1201.09      -1991.24      -790.142      
1090          1090          +244.817      +687.826      +289.913      +40.7115      -1706.79      -300.221      +1263.27      -2007.01      -743.743      
1091          1091          +217.45       +685.497      +296.586      +44.4875      -1735.7       -286.213      +1244.02      -2021.92      -777.895      
1092          1092          +208.217      +678.103      +299.325      +37.7031      -1670.67      -295.263      +1223.35      -1965.93      -742.582      
1093          1093          +240.682      +672.585      +288.63       +42.171       -1675.19      -292.359      +1244.07      -1967.55      -723.484      
1094          1094          +231.193      +665.672      +314.931      +49.1864      -1668.89      -313.218      +1260.98      -1982.11      -721.125      
1095          1095          +228.343      +698.73       +290.966      +43.1766      -1734.35      -277.338      +1261.22      -2011.69      -750.474      
1096          1096          +236.357      +693.633      +285.524      +41.0922      -1678.07      -300.766      +1256.61      -1978.83      -722.226      
1097          1097          +221.369      +708.542      +298.792      +38.7585      -1746.7       -271.968      +1267.46      -2018.66      -751.203      
1098          1098          +236.524      +702.547      +291.22       +39.5091      -1644.39      -301.4        +1269.8       -1945.8       -675.995      
1099          1099          +237.976      +650.525      +283.377      +34.9265      -1616.25      -286.837      +1206.8       -1903.09      -696.283      
1100          1100          +223.333      +695.856      +291.545      +41.9217      -1619.67      -288.65       +1252.66      -1908.32      -655.662      
1101          1101          +208.208      +662.33       +300.091      +42.3089      -1654.78      -286.188      +1212.94      -1940.97      -728.036      
1102          1102          +214.423      +717.173      +303.288      +44.7457      -1678.96      -303.704      +1279.63      -1982.67      -703.039      
1103          1103          +227.488      +701.915      +294.187      +39.854       -1659.34      -265.841      +1263.45      -1925.18      -661.734      
1104          1104          +243.845      +711.53       +288.777      +41.9014      -1686.37      -291.16       +1286.05      -1977.53      -691.48       
1105          1105          +232.074      +690.513      +300.599      +43.0479      -1708.01      -267.885      +1266.23      -1975.89      -709.657      
1106          1106          +217.904      +692.712      +302.861      +35.1304      -1719.84      -274.709      +1248.61      -1994.55      -745.946      
1107          1107          +231.013      +684.645      +301.695      +42.0689      -1662.77      -289.53       +1259.42      -1952.3       -692.873      
1108          1108          +227.806      +649.792      +285.43       +40.5312      -1660.49      -288.565      +1203.56      -1949.06      -745.5        
1109          1109          +208.955      +687.703      +278.392      +34.7664      -1603.31      -278.079      +1209.82      -1881.39      -671.577      
1110          1110          +256.663      +717.374      +284.465      +54.3141      -1642.04      -292.161      +1312.82      -1934.2       -621.386      
1111          1111          +220.166      +714.498      +274.374      +35.289       -1657.88      -279.749      +1244.33      -1937.63      -693.304      
1112          1112          +236.928      +694.855      +278.847      +47.2854      -1625.58      -288.936      +1257.92      -1914.52      -656.605      
1113          1113          +212.548      +691.021      +288.336      +41.6966      -1598.34      -313.611      +1233.6       -1911.95      -678.348      
1114          1114          +228.207      +703.295      +279.553      +41.9431      -1594.42      -297.898      +1253         -1892.31      -639.315      
1115          1115          +212.854      +692.365      +312.651      +45.0719      -1583.34      -293.301      +1262.94      -1876.64      -613.702      
1116          1116          +242.542      +692.824      +272.315      +48.8547      -1639.95      -282.259      +1256.54      -1922.21      -665.671      
1117          1117          +232.513      +651.297      +275.638      +35.0564      -1666.5       -281.533      +1194.5       -1948.03      -753.528      
1118          1118          +208.377      +706.64       +284.183      +33.4942      -1669.07      -279.683      +1232.69      -1948.75      -716.057      
1119          1119          +226.078      +685.567      +276.951      +34.1944      -1635.66      -266.545      +1222.79      -1902.2       -679.411      
1120          1120          +243.258      +670.025      +264.296      +40.3693      -1673.46      -290.181      +1217.95      -1963.64      -745.697      
1121          1121          +223.221      +703.417      +299.204      +35.2131      -1612.52      -307.528      +1261.06      -1920.05      -658.994      
1122          1122          +194.552      +697.98       +284.016      +40.802       -1647.79      -270.611      +1217.35      -1918.4       -701.049      
1123          1123          +233.805      +655.199      +292.07       +37.291       -1698.21      -273.012      +1218.36      -1971.22      -752.854      
1124          1124          +209.884      +666.041      +302.032      +37.0949      -1679.81      -273.956      +1215.05      -1953.77      -738.714      
1125          1125          +221.869      +715.441      +283.567      +42.1359      -1700.06      -302.077      +1263.01      -2002.14      -739.128      
1126          1126          +236.068      +718.869      +288.67       +38.1727      -1692.6       -314.37       +1281.78      -2006.97      -725.189      
1127          1127          +240.482      +683.434      +272.949      +40.6627      -1703.33      -285.262      +1237.53      -1988.59      -751.061      
1128          1128          +216.831      +685.773      +298.973      +42.1636      -1703.16      -270.897      +1243.74      -1974.05      -730.314      
1129          1129          +233.506      +696.891      +297.491      +38.9294      -1674.55      -298.723      +1266.82      -1973.27      -706.454      
1130          1130          +232.338      +706.547      +285.973      +42.5646      -1678.98      -279.425      +1267.42      -1958.4       -690.977      
1131          1131          +211.23       +717.151      +292.871      +38.7683      -1712.63      -281.911      +1260.02      -1994.54      -734.518      
1132          1132          +208.631      +706.081      +289.639      +47.1271      -1708.14      -293.821      +1251.48      -2001.96      -750.478      
1133          1133          +228.12       +693.287      +301.478      +40.6986      -1699.85      -290.447      +1263.58      -1990.3       -726.718      
1134          1134          +249.661      +727.531      +286.106      +42.4434      -1676.28      -282.738      +1305.74      -1959.01      -653.274      
1135          1135          +241.277      +696.666      +287.271      +37.6854      -1647.57      -305.862      +1262.9       -1953.44      -690.537      
1136          1136          +239.597      +698.511      +283.601      +38.924       -1652.61      -276.379      +1260.63      -1928.99      -668.359      
1137          1137          +228.462      +716.51       +289.389      +44.1812      -1686.37      -270.209      +1278.54      -1956.58      -678.033      
1138          1138          +227.428      +700.241      +283.271      +40.4456      -1689.91      -286.008      +1251.39      -1975.92      -724.536      
1139          1139          +225.635      +686.249      +286.436      +39.0867      -1619.14      -300.667      +1237.41      -1919.8       -682.398      
1140          1140          +213.602      +661.133      +276.865      +37.4176      -1642.48      -272.792      +1189.02      -1915.28      -726.258      
1141          1141          +230.608      +681.691      +287.108      +35.7665      -1668.82      -283.664      +1235.17      -1952.48      -717.31       
1142          1142          +215.873      +693.24       +283.996      +36.5909      -1618.24      -278.69       +1229.7       -1896.93      -667.231      
1143          1143          +204.94       +698.337      +280.198      +34.4921      -1651.44      -283.712      +1217.97      -1935.15      -717.186      
1144          1144          +210.482      +688.094      +293.913      +34.9477      -1652.84      -290.429      +1227.44      -1943.27      -715.831      
1145          1145          +236.579      +686.821      +289.053      +41.2508      -1667.27      -272.836      +1253.7       -1940.1       -686.4        
1146          1146          +233.339      +707.397      +289.342      +36.2654      -1698.26      -275.752      +1266.34      -1974.01      -707.669      
1147          1147          +219.867      +672.237      +282.717      +42.8282      -1699.82      -295.946      +1217.65      -1995.77      -778.116      
1148          1148          +257.215      +661.805      +295.016      +43.841       -1653.11      -304.605      +1257.88      -1957.72      -699.842      
1149          1149          +250.422      +669.894      +294.827      +40.9789      -1686.7       -295.156      +1256.12      -1981.85      -725.729      
1150          1150          +221.683      +687.255      +297.079      +38.8009      -1670.12      -275.054      +1244.82      -1945.17      -700.354      
1151          1151          +238.75       +680.479      +288.383      +42.2589      -1697.86      -313.929      +1249.87      -2011.79      -761.916      
1152          1152          +236.521      +685.688      +295.128      +37.3837      -1719.53      -289.344      +1254.72      -2008.87      -754.152      
1153          1153          +248.476      +700.439      +293.525      +37.7755      -1699.98      -288.145      +1280.22      -1988.13      -707.913      
1154          1154          +236.161      +676.1        +286.628      +42.3479      -1760.03      -272.127      +1241.24      -2032.15      -790.916      
1155          1155          +221.768      +694.537      +290.733      +35.5231      -1739.7       -300.99       +1242.56      -2040.69      -798.125      
1156          1156          +261.808      +698.87       +280.283      +33.573       -1770.62      -281.431      +1274.53      -2052.05      -777.519      
1157          1157          +223.49       +691.337      +272.005      +43.7541      -1737.61      -276.374      +1230.59      -2013.98      -783.399      
1158          1158          +229.975      +707.588      +289.336      +42.7125      -1767.01      -286.404      +1269.61      -2053.41      -783.8        
1159          1159          +220.963      +713.297      +289.499      +41.7858      -1737.68      -294.108      +1265.54      -2031.79      -766.245      
1160          1160          +218.206      +687.539      +293.918      +46.4744      -1742.45      -288.874      +1246.14      -2031.32      -785.183      
1161          1161          +241.14       +656.949      +278.22       +42.9661      -1734.18      -287.808      +1219.28      -2021.98      -802.708      
1162          1162          +216.545      +708.548      +273.127      +36.7725      -1724.27      -277.985      +1234.99      -2002.26      -767.263      
1163          1163          +216.165      +691.294      +296.002      +41.1988      -1745.01      -258.262      +1244.66      -2003.27      -758.608      
1164          1164          +247.719      +694.563      +285.214      +39.2546      -1722.36      -292.295      +1266.75      -2014.66      -747.908      
1165          1165          +204.172      +684.092      +296.265      +42.427       -1649.89      -285.308      +1226.96      -1935.2       -708.243      
1166          1166          +240.592      +676.314      +294.035      +38.8566      -1694.34      -280.933      +1249.8       -1975.28      -725.479      
1167          1167          +250.001      +695.33       +283.791      +41.842       -1622.05      -300.708      +1270.96      -1922.76      -651.794      
1168          1168          +212.958      +698.481      +282.684      +30.0881      -1614.46      -272.976      +1224.21      -1887.44      -663.229      
1169          1169          +222.27       +695.399      +287.552      +41.058       -1712.26      -280.5        +1246.28      -1992.76      -746.478      
1170          1170          +208.097      +673.759      +289.949      +42.6939      -1744.77      -264.945      +1214.5       -2009.72      -795.22       
1171          1171          +235.368      +716.306      +301.797      +45.0093      -1731.2       -274.909      +1298.48      -2006.11      -707.628      
1172          1172          +229.732      +674.655      +282.345      +35.6637      -1668.74      -297.034      +1222.4       -1965.77      -743.376      
1173          1173          +256.383      +701.015      +305.138      +51.7366      -1711.31      -295.591      +1314.27      -2006.9       -692.626      
1174          1174          +219.287      +685.457      +308.516      +42.0536      -1702.85      -263.756      +1255.31      -1966.61      -711.298      
1175          1175          +223.789      +698.591      +272.347      +45.8961      -1771.85      -281.493      +1240.62      -2053.34      -812.718      
1176          1176          +244.477      +672.242      +284.752      +46.7128      -1740.39      -266.527      +1248.18      -2006.92      -758.737      
1177          1177          +228.621      +698.135      +281.685      +37.1839      -1720.72      -276.948      +1245.62      -1997.67      -752.042      
1178          1178          +217.277      +676.071      +274.333      +36.0644      -1751.28      -248.564      +1203.74      -1999.85      -796.105      
1179          1179          +244.086      +683.431      +301.342      +42.7397      -1754.15      -261.556      +1271.6       -2015.7       -744.103      
1180          1180          +228.708      +711.742      +289.095      +36.1885      -1654.44      -272.601      +1265.73      -1927.04      -661.31       
1181          1181          +238.17       +723.623      +278.776      +39.097       -1688.08      -297.883      +1279.67      -1985.97      -706.301      
1182          1182          +212.667      +678.002      +284.101      +34.6608      -1694.88      -259.636      +1209.43      -1954.52      -745.085      
1183          1183          +226.658      +696.142      +279.898      +41.105       -1671.71      -268.037      +1243.8       -1939.75      -695.944      
1184          1184          +221.936      +690.954      +295.097      +40.8259      -1641.32      -289.769      +1248.81      -1931.09      -682.277      
1185          1185          +224.85       +686.26       +291.221      +42.5856      -1661.05      -280.62       +1244.92      -1941.67      -696.751      
1186          1186          +224.131      +690.751      +295.285      +43.2479      -1613.49      -294.315      +1253.42      -1907.8       -654.386      
1187          1187          +234.238      +686.805      +296.5        +37.2942      -1627.84      -265.237      +1254.84      -1893.08      -638.242      
1188          1188          +226.598      +671.119      +282.807      +36.3307      -1603.78      -285.977      +1216.85      -1889.76      -672.902      
1189          1189          +232.717      +681.773      +297.535      +36.707       -1622.92      -283.637      +1248.73      -1906.56      -657.825      
1190          1190          +227.111      +641.719      +279.193      +35.8395      -1584.69      -263.205      +1183.86      -1847.89      -664.028      
1191          1191          +220.313      +699.319      +298.697      +37.6299      -1661.25      -289.618      +1255.96      -1950.86      -694.905      
1192          1192          +236.985      +704.508      +299.67       +40.4744      -1629.66      -303.151      +1281.64      -1932.81      -651.177      
1193          1193          +238.443      +672.372      +283.354      +39.1592      -1631.24      -280.491      +1233.33      -1911.74      -678.409      
1194          1194          +243.422      +705.646      +299.464      +41.1827      -1677.99      -289.596      +1289.71      -1967.59      -677.872      
1195          1195          +221.905      +707.714      +279.064      +42.1971      -1684.17      -285.43       +1250.88      -1969.6       -718.716      
1196          1196          +232.668      +693.141      +290.882      +43.9143      -1669.42      -292.193      +1260.61      -1961.61      -701.006      
1197          1197          +230.573      +721.752      +300.667      +36.48        -1683.98      -281.806      +1289.47      -1965.79      -676.314      
1198          1198          +249.97       +685.212      +284.267      +40.2795      -1671.2       -280.166      +1259.73      -1951.37      -691.643      
1199          1199          +231.504      +709.987      +297.383      +35.862       -1624.58      -278.389      +1274.74      -1902.97      -628.231      
1200          1200          +233.775      +690.634      +286.003      +46.5852      -1668.45      -281.524      +1257         -1949.98      -692.981      
1201          1201          +235.086      +695.612      +283.185      +37.5697      -1665.64      -294.488      +1251.45      -1960.12      -708.671      
1202          1202          +218.806      +678.705      +288.696      +47.9059      -1621.24      -299.012      +1234.11      -1920.25      -686.14       
1203          1203          +248.479      +665.81       +279.731      +39.6519      -1645.42      -300.459      +1233.67      -1945.87      -712.203      
1204          1204          +242.337      +669.017      +289.486      +43.2823      -1680.6       -275.56       +1244.12      -1956.16      -712.043      
1205          1205          +235.067      +691.513      +281.243      +42.8193      -1680.84      -280.668      +1250.64      -1961.51      -710.867      
1206          1206          +218.648      +692.933      +301.188      +41.5097      -1636         -274.141      +1254.28      -1910.14      -655.858      
1207          1207          +245.692      +679.821      +295.876      +39.2601      -1667.72      -278.028      +1260.65      -1945.74      -685.096      
1208          1208          +232.605      +650.523      +297.133      +41.5425      -1637.61      -305.573      +1221.8       -1943.18      -721.375      
1209          1209          +245.317      +679.2        +290.739      +38.9204      -1681.03      -285.783      +1254.18      -1966.82      -712.64       
1210          1210          +226.248      +709.464      +276.77       +40.7982      -1721.05      -273.305      +1253.28      -1994.36      -741.076      
1211          1211          +223.115      +681.304      +308.65       +39.1185      -1639.89      -301.377      +1252.19      -1941.26      -689.075      
1212          1212          +214.732      +679.183      +297.714      +46.9121      -1715.48      -300.101      +1238.54      -2015.58      -777.036      
1213          1213          +222.584      +670.56       +304.705      +50.7161      -1710.62      -278.683      +1248.57      -1989.31      -740.74       
1214          1214          +248.685      +673.082      +292.79       +47.8866      -1747.93      -269.497      +1262.44      -2017.43      -754.988      
1215          1215          +237.613      +680.155      +290.622      +37.9969      -1693.52      -273.708      +1246.39      -1967.23      -720.842      
1216          1216          +220.555      +678.303      +287.154      +38.8736      -1693.37      -288.461      +1224.88      -1981.83      -756.944      
1217          1217          +220.725      +671.547      +300.48       +40.5347      -1656.53      -282.101      +1233.29      -1938.63      -705.347      
1218          1218          +248.386      +673.998      +308.418      +46.969       -1639.93      -273.588      +1277.77      -1913.52      -635.75       
1219          1219          +222.968      +699.124      +303.045      +42.25        -1674.76      -288.918      +1267.39      -1963.68      -696.293      
1220          1220          +223.273      +718.732      +290.154      +39.9984      -1597.86      -311.606      +1272.16      -1909.47      -637.311      
1221          1221          +234.278      +688.961      +298.585      +35.2133      -1624.35      -285.309      +1257.04      -1909.66      -652.621      
1222          1222          +215.147      +700.722      +299.269      +41.9694      -1589.19      -312.918      +1257.11      -1902.11      -644.998      
1223          1223          +215.349      +696.231      +309.642      +45.8864      -1682.85      -310.055      +1267.11      -1992.91      -725.799      
1224          1224          +236.679      +671.646      +290.511      +42.4326      -1618.95      -312.955      +1241.27      -1931.91      -690.641      
1225          1225          +206.843      +689.604      +301.885      +39.8576      -1627.76      -285.129      +1238.19      -1912.89      -674.699      
1226          1226          +208.041      +713.521      +299.296      +36.0493      -1649.03      -300.653      +1256.91      -1949.68      -692.773      
1227          1227          +226.113      +697.561      +285.22       +35.583       -1630.03      -320.29       +1244.48      -1950.32      -705.846      
1228          1228          +227.382      +679.444      +306.194      +38.5433      -1688.33      -295.286      +1251.56      -1983.62      -732.057      
1229          1229          +239.943      +725.064      +291.272      +35.4129      -1706.9       -292.158      +1291.69      -1999.06      -707.366      
1230          1230          +218.22       +703.705      +283.742      +41.5392      -1718.76      -293.874      +1247.21      -2012.63      -765.428      
1231          1231          +222.668      +698.703      +298.59       +48.7863      -1667.51      -301.29       +1268.75      -1968.8       -700.056      
1232          1232          +231.542      +667.636      +299.438      +41.7882      -1633.07      -297.7        +1240.4       -1930.77      -690.363      
1233          1233          +206.129      +709.445      +300.436      +34.4664      -1666.19      -300.307      +1250.48      -1966.5       -716.022      
1234          1234          +219.419      +692.528      +284.961      +34.75        -1625.02      -290.608      +1231.66      -1915.62      -683.967      
1235          1235          +248.975      +690.788      +281.353      +39.6937      -1707.27      -310.546      +1260.81      -2017.82      -757.01       
1236          1236          +242.823      +713.802      +312.368      +46.3076      -1712.35      -298.914      +1315.3       -2011.26      -695.96       
1237          1237          +204.698      +649.86       +293.226      +37.3681      -1624.1       -307.583      +1185.15      -1931.69      -746.535      
1238          1238          +220.539      +670.629      +304.864      +39.9557      -1646.53      -302.841      +1235.99      -1949.37      -713.38       
1239          1239          +229.534      +698.529      +290.379      +39.0487      -1633.56      -283.593      +1257.49      -1917.15      -659.663      
1240          1240          +223.273      +709.052      +293.241      +39.9878      -1670.04      -292.897      +1265.55      -1962.93      -697.379      
1241          1241          +239.284      +688.196      +302.072      +36.0532      -1665.18      -291.381      +1265.6       -1956.57      -690.96       
1242          1242          +229.915      +708.442      +289.872      +48.3677      -1718.17      -270.933      +1276.6       -1989.11      -712.508      
1243          1243          +223.002      +707.047      +288.822      +39.0016      -1683.36      -293.758      +1257.87      -1977.12      -719.243      
1244          1244          +216.778      +706.651      +289.035      +42.3292      -1626.26      -302.426      +1254.79      -1928.69      -673.892      
1245          1245          +217.594      +680.382      +290.496      +42.8364      -1625.36      -295.934      +1231.31      -1921.3       -689.989      
1246          1246          +231.054      +661.029      +295.839      +40.1851      -1635.08      -285.996      +1228.11      -1921.07      -692.968      
1247          1247          +231.419      +717.515      +296.615      +41.7776      -1612.52      -322.085      +1287.33      -1934.61      -647.28       
1248          1248          +228.416      +674.85       +281.418      +37.6606      -1630.32      -296.041      +1222.34      -1926.36      -704.015      
1249          1249          +217.78       +683.089      +299.975      +38.0235      -1638.52      -295.808      +1238.87      -1934.33      -695.462      
1250          1250          +218.81       +679.551      +302.722      +40.1227      -1654.11      -314.421      +1241.21      -1968.53      -727.327      
1251          1251          +246.512      +689.521      +291.699      +38.2361      -1657.37      -306.529      +1265.97      -1963.9       -697.932      
1252          1252          +219.232      +654.839      +314.71       +43.1671      -1703.08      -301.488      +1231.95      -2004.57      -772.625      
1253          1253          +228.306      +712.237      +291.921      +37.6847      -1692.06      -300.878      +1270.15      -1992.93      -722.785      
1254          1254          +233.501      +704.176      +292.255      +37.2598      -1639.57      -302.804      +1267.19      -1942.37      -675.177      
1255          1255          +241.483      +712.798      +290.47       +34.9462      -1686.94      -315.3        +1279.7       -2002.24      -722.547      
1256          1256          +235.474      +710.099      +300.974      +45.0157      -1728.09      -293.594      +1291.56      -2021.68      -730.12       
1257          1257          +226.824      +685.891      +300.462      +39.6154      -1704.04      -290.264      +1252.79      -1994.3       -741.51       
1258          1258          +219.703      +715.202      +284.485      +41.7296      -1659.22      -305.223      +1261.12      -1964.45      -703.326      
1259          1259          +242.755      +663.213      +291.391      +35.8475      -1678.11      -305.757      +1233.21      -1983.87      -750.663      
1260          1260          +223.822      +666.514      +278.012      +34.6219      -1708.35      -281.616      +1202.97      -1989.97      -787          
1261          1261          +219.752      +707.381      +291.524      +38.9976      -1704.61      -285.045      +1257.65      -1989.66      -732.002      
1262          1262          +216.857      +704.624      +291.517      +35.623       -1698.88      -294.399      +1248.62      -1993.27      -744.653      
1263          1263          +213.428      +679.764      +287.13       +30.8574      -1657.71      -296.119      +1211.18      -1953.83      -742.651      
1264          1264          +224.525      +664.977      +308.957      +41.9447      -1654.42      -280.449      +1240.4       -1934.87      -694.463      
1265          1265          +224.248      +710.595      +302.949      +40.8881      -1677.64      -275.585      +1278.68      -1953.23      -674.548      
1266          1266          +237.56       +694.837      +301.984      +36.7386      -1690.62      -276.305      +1271.12      -1966.93      -695.808      
1267          1267          +237.661      +703.132      +295.012      +38.7574      -1674.63      -305.367      +1274.56      -1979.99      -705.431      
1268          1268          +236.763      +697.664      +285.37       +37.2223      -1672.98      -297.343      +1257.02      -1970.32      -713.304      
1269          1269          +226.456      +695.445      +283.749      +40.0342      -1657.92      -294.362      +1245.68      -1952.28      -706.593      
1270          1270          +229.81       +687.831      +282.416      +32.6152      -1650.14      -296.842      +1232.67      -1946.98      -714.31       
1271          1271          +248.31       +642.168      +278.148      +39.4487      -1699.76      -279.432      +1208.07      -1979.19      -771.116      
1272          1272          +230.342      +685.99       +273.518      +38.0946      -1670.18      -312.685      +1227.94      -1982.86      -754.918      
1273          1273          +204.879      +641.936      +303.983      +37.9763      -1645.84      -281.995      +1188.77      -1927.83      -739.057      
1274          1274          +233.288      +659.585      +288.023      +42.2787      -1604.14      -300.552      +1223.18      -1904.69      -681.518      
1275          1275          +225.857      +659.109      +287.242      +42.6566      -1661.83      -276.359      +1214.86      -1938.19      -723.322      
1276          1276          +226.878      +677.6        +293.665      +43.9084      -1644.49      -294.561      +1242.05      -1939.05      -697          
1277          1277          +246.48       +689.803      +266.438      +34.8491      -1624.79      -306.446      +1237.57      -1931.23      -693.662      
1278          1278          +236.951      +697.709      +297.726      +34.0212      -1675.15      -269.442      +1266.41      -1944.59      -678.186      
1279          1279          +249.736      +702.764      +285.13       +44.532       -1681.25      -290.774      +1282.16      -1972.02      -689.86       
